bookstore,date,ranking,title,writer,press,category
ALADIN,2023-08,77,탱크,김희재 지음,한겨레출판,소설/시/희곡
ALADIN,2023-08,78,이상한 과자 가게 전천당 18,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,어린이
ALADIN,2023-08,79,긴긴밤,루리 지음,문학동네,어린이
ALADIN,2023-08,80,메리골드 마음 세탁소,윤정은 지음,북로망스,소설/시/희곡
ALADIN,2023-08,81,스펀지생지,"무라요시 마사유키 지음, 용동희 옮김",그린쿡,요리/살림
ALADIN,2023-08,82,돈은 좋지만 재테크는 겁나는 너에게,뿅글이 지음,황금부엉이,경제경영
ALADIN,2023-08,83,나 혼자만 레벨업 9 (장 마우스패드 + 투명 포토카드 2종 + 엽서 4종 + 포스터 2종 + 초판 한정 캐릭터 카드 4종 포함 한정판),"장성락(REDICE STUDIO) 지음, 추공 원작, 현군 각색",디앤씨웹툰비즈,만화
ALADIN,2023-08,84,2023 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화 (1.2.3급),최태성 지음,이투스북,수험서/자격증
ALADIN,2023-08,85,바다가 들리는 편의점 2,"마치다 소노코 지음, 황국영 옮김",모모,소설/시/희곡
ALADIN,2023-08,86,아는 만큼 보인다 : 한 권으로 읽는 나의 문화유산답사기,유홍준 지음,창비,인문학
ALADIN,2023-08,87,강원국의 진짜 공부,강원국 지음,창비교육,청소년
ALADIN,2023-08,88,삼가 이와 같이 아뢰옵니다,"미야베 미유키 지음, 김소연 옮김",북스피어,소설/시/희곡
ALADIN,2023-08,89,모든 삶은 흐른다,"로랑스 드빌레르 지음, 이주영 옮김",FIKA(피카),인문학
ALADIN,2023-08,90,파친코 1,"이민진 지음, 신승미 옮김",인플루엔셜(주),소설/시/희곡
ALADIN,2023-08,91,"데일 카네기 인간관계론 (90주년 기념 개정증보판, 양장)","데일 카네기 지음, 이지연 옮김",다산북스,자기계발
ALADIN,2023-08,92,사장학개론,김승호 지음,스노우폭스북스,경제경영
ALADIN,2023-08,93,파친코 2,"이민진 지음, 신승미 옮김",인플루엔셜(주),소설/시/희곡
ALADIN,2023-08,94,구의 증명,최진영 지음,은행나무,소설/시/희곡
ALADIN,2023-08,95,당신도 느리게 나이 들 수 있습니다,정희원 지음,더퀘스트,인문학
ALADIN,2023-08,96,이기적 유전자,"리처드 도킨스 지음, 홍영남.이상임 옮김",을유문화사,과학
ALADIN,2023-08,97,도파민네이션,"애나 렘키 지음, 김두완 옮김",흐름출판,인문학
ALADIN,2023-08,98,주술회전 22 (초판한정 스페셜 일러스트 카드 + 선착순 한정 옷코츠 유타 포토 카드 포함 특장판),"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),만화
ALADIN,2023-08,99,전쟁 같은 맛,"그레이스 M. 조 지음, 주해연 옮김",글항아리,에세이
ALADIN,2023-08,100,EBS 왕초보 영어 (2023 하편),"EBS 기획, 마스터유진 지음",한국교육방송공사(기타),외국어
ALADIN,2023-08,101,마케팅 설계자,"러셀 브런슨 지음, 이경식 옮김",윌북,경제경영
ALADIN,2023-08,102,아버지의 해방일지,정지아 지음,창비,소설/시/희곡
ALADIN,2023-08,103,코스모스,"칼 세이건 지음, 홍승수 옮김",사이언스북스,과학
ALADIN,2023-08,104,신의 역사,"카렌 암스트롱 지음, 배국원 외 옮김",교양인,인문학
ALADIN,2023-08,105,1일 1분 시력 운동 미로찾기,"와카사키 켄 지음, 박석현 옮김",폴더,건강/취미
ALADIN,2023-08,106,머핀 & 비스킷,"오츠보 호마래 지음, 용동희 옮김",수작걸다,요리/살림
ALADIN,2023-08,107,유현준의 인문 건축 기행,유현준 지음,을유문화사,인문학
ALADIN,2023-08,108,미래의 나를 구하러 갑니다,변지영 지음,더퀘스트,인문학
ALADIN,2023-08,109,ETS 토익 정기시험 실전 1000 Vol. 1 LC + RC 세트 한정판 - 전2권,ETS 지음,(주)YBM(와이비엠),외국어
ALADIN,2023-08,110,총 균 쇠,"제레드 다이아몬드 지음, 강주헌 옮김",김영사,인문학
ALADIN,2023-08,111,정재승의 인간 탐구 보고서 12,"김현민 그림, 정재은 글, 정재승 기획, 이고은 자문",아울북,어린이
ALADIN,2023-08,112,시장 불변의 법칙,장지웅 지음,여의도책방,경제경영
ALADIN,2023-08,113,타이탄의 도구들 (블랙 에디션),"팀 페리스 지음, 박선령.정지현 옮김",토네이도,자기계발
ALADIN,2023-08,114,눈부신 안부,백수린 지음,문학동네,소설/시/희곡
ALADIN,2023-08,115,NEW 미꽃체 손글씨 노트,최현미 지음,시원북스,건강/취미
ALADIN,2023-08,116,타르틴 올데이,"엘리자베스 프루엣 지음, 정연주 옮김",한즈미디어(한스미디어),요리/살림
ALADIN,2023-08,117,"안녕, 에리",후지모토 타츠키 지음,학산문화사(만화),만화
ALADIN,2023-08,118,Go Go 카카오프렌즈 29 : 멕시코,"김미영 지음, 김정한 그림",아울북,어린이
ALADIN,2023-08,119,건강과 다이어트를 동시에 잡는 7대 3의 법칙 채소·과일식,조승우 지음,바이북스,건강/취미
ALADIN,2023-08,120,블루 아카이브 오피셜 아트웍스,"신민섭 옮김, NEXON GAMES 감수",학산문화사(만화),만화
ALADIN,2023-08,121,내 마음의 위험한 녀석 8 (일러스트 카드 2종 + 양면 커버 + 소책자 포함 한정판),"사쿠라이 노리오 지음, 조원로 옮김",㈜소미미디어,만화
ALADIN,2023-08,122,누구도 나를 파괴할 수 없다,"데이비드 고긴스 지음, 이영래 옮김",웅진지식하우스,자기계발
ALADIN,2023-08,123,세계 끝의 버섯,"애나 로웬하웁트 칭 지음, 노고운 옮김",현실문화,인문학
ALADIN,2023-08,124,나를 지키는 관계가 먼저입니다,안젤라 센 지음,쌤앤파커스,자기계발
ALADIN,2023-08,125,유연함의 힘,"수잔 애쉬포드 지음, 김정혜 옮김",상상스퀘어,자기계발
ALADIN,2023-08,126,또 못 버린 물건들,은희경 지음,난다,에세이
ALADIN,2023-08,127,부의 추월차선 (10주년 스페셜 에디션),"엠제이 드마코 지음, 신소영 옮김",토트,경제경영
ALADIN,2023-08,128,연남동 빙굴빙굴 빨래방,김지윤 지음,팩토리나인,소설/시/희곡
ALADIN,2023-08,129,최선을 다하면 죽는다,황선우.김혼비 지음,문학동네,에세이
ALADIN,2023-08,130,집착의 법칙,"그랜트 카돈 지음, 최은아 옮김",부키,자기계발
ALADIN,2023-08,131,지적 대화를 위한 넓고 얕은 지식 1,채사장 지음,웨일북,인문학
ALADIN,2023-08,132,버전업! 굿모닝 독학 일본어 첫걸음,"정선영 지음, 오현정 감수",동양북스(동양문고),외국어
ALADIN,2023-08,133,사소한 추억의 힘,탁현민 지음,메디치미디어,에세이
ALADIN,2023-08,134,해커스 토익 RC Reading(리딩) 기본서,David Cho 지음,해커스어학연구소(Hackers),외국어
ALADIN,2023-08,135,일이란 무엇인가,고동진 지음,민음사,자기계발
ALADIN,2023-08,136,나의 히어로 아카데미아 38 (한정판),호리코시 코헤이 지음,서울미디어코믹스(서울문화사),만화
ALADIN,2023-08,137,불편한 편의점 (벚꽃 에디션),김호연 지음,나무옆의자,소설/시/희곡
ALADIN,2023-08,138,키위엔 영어회화 하루 5분의 기적,박강준 지음,키위엔,외국어
ALADIN,2023-08,139,약속,"민시우 지음, 문소정.민혜원 그림",가쎄(GASSE),어린이
ALADIN,2023-08,140,코어 마인드,지나영 지음,위즈덤하우스,자기계발
ALADIN,2023-08,141,"그대들, 어떻게 살 것인가","요시노 겐자부로 지음, 김욱 옮김",양철북,청소년
ALADIN,2023-08,142,있을 법한 모든 것,구병모 지음,문학동네,소설/시/희곡
ALADIN,2023-08,143,보도 섀퍼의 돈,"보도 섀퍼 지음, 이병서 옮김",에포케,경제경영
ALADIN,2023-08,144,잘못된 장소 잘못된 시간,"질리언 매캘리스터 지음, 이경 옮김",시옷북스,소설/시/희곡
ALADIN,2023-08,145,전설로 떠나는 월가의 영웅,"피터 린치.존 로스차일드 지음, 이건 옮김, 홍진채 감수",국일증권경제연구소,경제경영
ALADIN,2023-08,146,별의 커비 푸푸푸 히어로 1,"아오키 케이.미카마루 지음, 김지영 옮김",다산어린이,어린이
ALADIN,2023-08,147,히카루가 죽은 여름 2,"모쿠모쿠렌 지음, 송재희 옮김",디앤씨미디어(주)(D&C미디어),만화
ALADIN,2023-08,148,미니 캐릭터 그리는 법,"유메노우치 치하루 지음, 김재훈 옮김",잉크잼(잼스푼),만화
ALADIN,2023-08,149,매우 예민한 사람들을 위한 상담소,전홍진 지음,한겨레출판,인문학
ALADIN,2023-08,150,손끝과 연연 8,모리시타 수 지음,학산문화사(만화),만화
ALADIN,2023-08,151,순도 100퍼센트의 휴식,박상영 지음,인플루엔셜(주),에세이
ALADIN,2023-08,152,그리스 로마 신화 34 : 로마 왕국의 빛과 그림자,"박시연 지음, 최우빈 그림, 김헌 감수",아울북,어린이
ALADIN,2023-08,153,조선미의 현실 육아 상담소,조선미 지음,북하우스,좋은부모
ALADIN,2023-08,154,박태웅의 AI 강의,박태웅 지음,한빛비즈,경제경영
ALADIN,2023-08,155,명탐정의 제물,"시라이 도모유키 지음, 구수영 옮김",내친구의서재,소설/시/희곡
ALADIN,2023-08,156,나는 너랑 노는 게 제일 좋아,하태완 지음,북로망스,에세이
ALADIN,2023-08,157,K 배터리 레볼루션,박순혁 지음,지와인,경제경영
ALADIN,2023-08,158,처음 읽는 그리스 로마 신화 10,"최설희 지음, 한현동 그림, 정수영 구성",미래엔아이세움,어린이
ALADIN,2023-08,159,도쿄 리벤저스 31,와쿠이 켄 지음,학산문화사(만화),만화
ALADIN,2023-08,160,진짜 쓰는 실무 엑셀,오빠두(전진권) 지음,제이펍,컴퓨터/모바일
ALADIN,2023-08,161,난처한 미술 이야기 : 내셔널 갤러리 특별판,양정무 지음,사회평론,인문학
ALADIN,2023-08,162,일본어 무작정 따라하기 완전판,후지이 아사리 지음,길벗이지톡,외국어
ALADIN,2023-08,163,"돈을 찍어내는 제왕, 연준","크리스토퍼 레너드 지음, 김승진 옮김",세종(세종서적),경제경영
ALADIN,2023-08,164,상견니 영화 포토에세이,"싼펑제작 외 지음, 김소희 옮김",오렌지디,에세이
ALADIN,2023-08,165,회복탄력성 (15만부 기념 리커버),김주환 지음,위즈덤하우스,자기계발
ALADIN,2023-08,166,황금성 : 백 년이 넘은 식당,"리사 이 지음, 송섬별 옮김",위즈덤하우스,어린이
ALADIN,2023-08,167,이상한 그림,"우케쓰 지음, 김은모 옮김",북다,소설/시/희곡
ALADIN,2023-08,168,마음이 아니라 뇌가 불안한 겁니다,"다니엘 G. 에이멘 지음, 이은경 옮김",위즈덤하우스,인문학
ALADIN,2023-08,169,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),"로버트 기요사키 지음, 안진환 옮김",민음인,경제경영
ALADIN,2023-08,170,이것은 라울 뒤피에 관한 이야기,이소영 지음,알에이치코리아(RHK),예술/대중문화
ALADIN,2023-08,171,그릿 GRIT (골드 에디션),"앤절라 더크워스 지음, 김미정 옮김",비즈니스북스,자기계발
ALADIN,2023-08,172,마음의 지혜,김경일 지음,포레스트북스,인문학
ALADIN,2023-08,173,연수,장류진 지음,창비,소설/시/희곡
ALADIN,2023-08,174,당신은 결국 무엇이든 해내는 사람 (10만 부 기념 특별 리커버 에디션),김상현 지음,필름(Feelm),에세이
ALADIN,2023-08,175,파이브 스타 스토리 The Five Star Stories 17,"나가노 마모루 지음, 김동욱 옮김",서울미디어코믹스(서울문화사),만화
ALADIN,2023-08,176,엄마의 10억,이지영 지음,알에이치코리아(RHK),경제경영
ALADIN,2023-08,177,아홉 살에 시작하는 똑똑한 초등신문,신효원 지음,책장속북스,어린이
ALADIN,2023-08,178,에세이즘,"브라이언 딜런 지음, 김정아 옮김",카라칼,인문학
ALADIN,2023-08,179,학생회에도 구멍은 있다! 1,"무치마로 지음, 옷무 옮김",㈜소미미디어,만화
ALADIN,2023-08,180,파리 세베이유,"가네코 요시아키 지음, 조수연 옮김",한즈미디어(한스미디어),요리/살림
ALADIN,2023-08,181,수레바퀴 아래서 (오리지널 초판본 표지디자인),"헤르만 헤세 지음, 박지희 옮김, 김선형 해설",코너스톤,소설/시/희곡
ALADIN,2023-08,182,깨어있는 양육,"셰팔리 차바리 지음, 구미화 옮김",나무의마음,좋은부모
ALADIN,2023-08,183,해커스 보카 (Hackers Vocabulary),David Cho 지음,해커스어학연구소(Hackers),외국어
ALADIN,2023-08,184,목욕탕 도감,"엔야 호나미 지음, 네티즌 나인 옮김",수오서재,에세이
ALADIN,2023-08,185,알아차림에 대한 알아차림,"루퍼트 스파이라 지음, 김주환 옮김",퍼블리온,인문학
ALADIN,2023-08,186,클루지 (리커버 에디션),"개리 마커스 지음, 최호영 옮김",갤리온,인문학
ALADIN,2023-08,187,인류보호회사 1~5 세트 - 전5권,짤짤이 지음,시공사,소설/시/희곡
ALADIN,2023-08,188,전쟁과 죄책,"노다 마사아키 지음, 서혜영 옮김",또다른우주,인문학
ALADIN,2023-08,189,운명의 사람을 만나는 이야기 2,아나신 지음,학산문화사(만화),만화
ALADIN,2023-08,190,학생회에도 구멍은 있다! 2,"무치마로 지음, 옷무 옮김",㈜소미미디어,만화
ALADIN,2023-08,191,사과는 이렇게 하는 거야,"데이비드 라로셀 지음, 마이크 우누트카 그림, 이다랑 옮김",블루밍제이,유아
ALADIN,2023-08,192,나는 어떻게 삶의 해답을 찾는가,고명환 지음,라곰,자기계발
ALADIN,2023-08,193,벤 버냉키의 21세기 통화 정책,"벤 S. 버냉키 지음, 김동규 옮김, 홍춘욱 감수",상상스퀘어,경제경영
ALADIN,2023-08,194,여름을 한 입 베어 물었더니,이꽃님 지음,문학동네,청소년
ALADIN,2023-08,195,아몬드,손원평 지음,다즐링,소설/시/희곡
ALADIN,2023-08,196,운동의 뇌과학,"제니퍼 헤이스 지음, 이영래 옮김",현대지성,과학
ALADIN,2023-08,197,귀신 사냥꾼이 간다 2 : 죽림마을,"천능금 지음, 전명진 그림",비룡소,어린이
ALADIN,2023-08,198,2024 유휘운 행정법총론 요약노트 + 기출문제 (요플) - 전2권,유휘운 지음,메가스터디교육(공무원),수험서/자격증
ALADIN,2023-08,199,조선이 만난 아인슈타인,민태기 지음,위즈덤하우스,과학
ALADIN,2023-08,200,마법천자문 59,"유대영 지음, 정수영 그림, 강용철 감수",아울북,어린이
ALADIN,2023-09,1,도시와 그 불확실한 벽,"무라카미 하루키 지음, 홍은주 옮김",문학동네,소설/시/희곡
ALADIN,2023-09,2,디케의 눈물,조국 지음,다산북스,사회과학
ALADIN,2023-09,3,퓨처 셀프,"벤저민 하디 지음, 최은아 옮김",상상스퀘어,자기계발
ALADIN,2023-09,4,오늘도 나아가는 중입니다,조민 지음,참새책방,에세이
ALADIN,2023-09,5,"푸바오, 매일매일 행복해","강철원(에버랜드 동물원) 지음, 류정훈(에버랜드 커뮤니케이션 그룹) 사진",시공주니어,에세이
ALADIN,2023-09,6,도둑맞은 집중력,"요한 하리 지음, 김하현 옮김",어크로스,인문학
ALADIN,2023-09,7,세이노의 가르침 (70만 부 기념 빨간 표지),세이노(SayNo) 지음,데이원,자기계발
ALADIN,2023-09,8,흔한남매 14,"흔한남매 지음, 유난희 그림, 백난도 글, 흔한컴퍼니 감수",미래엔아이세움,어린이
ALADIN,2023-09,9,일론 머스크,"월터 아이작슨 지음, 안진환 옮김",21세기북스,경제경영
ALADIN,2023-09,10,원피스 106,오다 에이치로 지음,대원씨아이(만화),만화
ALADIN,2023-09,11,문과 남자의 과학 공부,유시민 지음,돌베개,인문학
ALADIN,2023-09,12,주술회전 23 (초판한정 스페셜 일러스트 카드 + 선착순 한정 고죠 사토루 포토 카드 포함 특장판),"아쿠타미 게게 지음, 이정운 옮김",서울미디어코믹스(서울문화사),만화
ALADIN,2023-09,13,1%를 읽는 힘,메르 지음,토네이도,경제경영
ALADIN,2023-09,14,룬의 아이들 - 블러디드 6,전민희 지음,엘릭시르,소설/시/희곡
ALADIN,2023-09,15,최소한의 한국사,최태성 지음,프런트페이지,역사
ALADIN,2023-09,16,트렌드 코리아 2024,김난도 외 지음,미래의창,경제경영
